path,class_name,class_enum
s/sandbar/sun_bbwdxnvfgdeiwbcr.jpg,/s/sandbar,15
b/beach/sun_abczhkieezecokrz.jpg,/b/beach,4
b/bathroom/sun_ajdrywyqijplljpf.jpg,/b/bathroom,14
f/fairway/sun_bfergaboqluzhrqe.jpg,/f/fairway,18
a/amusement_park/sun_bmzmzmntkldtoquf.jpg,/a/amusement_park,9
b/bedroom/sun_agmpebvcwknvkcym.jpg,/b/bedroom,14
b/bar/sun_afwnqzisibfqhbui.jpg,/b/bar,3
d/dining_room/sun_bitirptwekumcedr.jpg,/d/dining_room,6
w/wheat_field/sun_aoebmkgsqvvzstvp.jpg,/w/wheat_field,11
b/beach/sun_amgwpoeufsefuqbe.jpg,/b/beach,4
b/bedroom/sun_aeuusaukgszygauk.jpg,/b/bedroom,14
a/amusement_arcade/sun_aiefjcpfyverycpd.jpg,/a/amusement_arcade,9
b/bedroom/sun_avzmnkfdheonxnrw.jpg,/b/bedroom,14
s/stadium/baseball/sun_akejchlzvtbetxnk.jpg,/s/stadium/baseball,21
b/bathroom/sun_ayccqfoftjqmcbea.jpg,/b/bathroom,14
c/childs_room/sun_abigoqqrjzdhsqze.jpg,/c/childs_room,14
t/tennis_court/outdoor/sun_aikqcbhdkrubwqzq.jpg,/t/tennis_court/outdoor,21
r/river/sun_aknpwinvapdzguuh.jpg,/r/river,24
c/cathedral/indoor/sun_bpkknarhgysxyjqd.jpg,/c/cathedral/indoor,8
c/clothing_store/sun_bckvcfwvobjbkhmz.jpg,/c/clothing_store,19
m/monastery/outdoor/sun_bcnonyefptfdcngi.jpg,/m/monastery/outdoor,8
t/tree_farm/sun_aavdprprnrxfisth.jpg,/t/tree_farm,11
g/golf_course/sun_bmhtownicsrvkemi.jpg,/g/golf_course,21
f/fairway/sun_bzxlovnvrxbbfidd.jpg,/f/fairway,18
l/living_room/sun_bpjmxohgxjntclog.jpg,/l/living_room,14
h/highway/sun_awqaaweopuvcxnyr.jpg,/h/highway,16
m/movie_theater/indoor/sun_aqvrgvzwbskjraxg.jpg,/m/movie_theater/indoor,1
b/botanical_garden/sun_apeorsexndklermk.jpg,/b/botanical_garden,13
f/forest_path/sun_akaqgfewlygvgxxi.jpg,/f/forest_path,12
m/market/outdoor/sun_bvjtoqhrpphkuzwm.jpg,/m/market/outdoor,19
s/shed/sun_bvozjkpvchfyyact.jpg,/s/shed,11
s/shopfront/sun_bkdojkufltrhqpmf.jpg,/s/shopfront,19
b/beach/sun_agyqkhcabzfkzrnb.jpg,/b/beach,4
m/market/outdoor/sun_busdudnyeulebbrv.jpg,/m/market/outdoor,19
c/cathedral/outdoor/sun_bssjhynqflvkijgr.jpg,/c/cathedral/outdoor,8
h/harbor/sun_aednbvojqxgcfwmh.jpg,/h/harbor,24
b/bathroom/sun_awvsfxxacxdyeixo.jpg,/b/bathroom,14
s/sea_cliff/sun_abvavypmwmisgbkn.jpg,/s/sea_cliff,24
m/mosque/outdoor/sun_aojquavhbrquayoz.jpg,/m/mosque/outdoor,8
f/fairway/sun_bkjyhxlvhklxxtyd.jpg,/f/fairway,18
b/bedroom/sun_agmvpinjmjrumwdx.jpg,/b/bedroom,14
a/auto_factory/sun_awqwcabkcdyacbaa.jpg,/a/auto_factory,10
i/ice_cream_parlor/sun_dtcqsvotkrlzkkkb.jpg,/i/ice_cream_parlor,6
s/shopfront/sun_bcsxautiicqqrqtq.jpg,/s/shopfront,19
c/crosswalk/sun_aepxarchxepeligk.jpg,/c/crosswalk,23
f/forest_path/sun_aqihofmpsgwkpdvk.jpg,/f/forest_path,12
b/beach/sun_ammiqztpivjlxeqy.jpg,/b/beach,4
s/shopfront/sun_akwwvvppqpjadffy.jpg,/s/shopfront,19
l/living_room/sun_aqydcodhwbnfvgtx.jpg,/l/living_room,14
s/swimming_pool/outdoor/sun_alisdbjmtrihbirx.jpg,/s/swimming_pool/outdoor,21
h/highway/sun_anzlfonguargtiok.jpg,/h/highway,16
m/market/outdoor/sun_bogkltzmoopbnixp.jpg,/m/market/outdoor,19
m/martial_arts_gym/sun_alqsqbqywzboxodv.jpg,/m/martial_arts_gym,21
l/living_room/sun_bqdkqvgducuwfgks.jpg,/l/living_room,14
l/living_room/sun_awhyhndsnaaqsnwm.jpg,/l/living_room,14
b/bathroom/sun_ahrzwrvphrzgmmyb.jpg,/b/bathroom,14
r/restaurant_patio/sun_agibauwrirqvnpmq.jpg,/r/restaurant_patio,6
c/casino/indoor/sun_awudrmpeysqzazus.jpg,/c/casino/indoor,9
v/videostore/sun_amieugdtdqrbgfal.jpg,/v/videostore,19
d/diner/indoor/sun_ahfmgzyiweyjbeib.jpg,/d/diner/indoor,6
d/dining_room/sun_btkjbmfuchoeavep.jpg,/d/dining_room,6
b/bar/sun_agausqipgjgthwpj.jpg,/b/bar,3
p/physics_laboratory/sun_btglambucvikuiar.jpg,/p/physics_laboratory,17
s/swimming_pool/outdoor/sun_awbnligmvvqcyoql.jpg,/s/swimming_pool/outdoor,21
d/dining_room/sun_brcvljshcspgqrfo.jpg,/d/dining_room,6
p/pub/indoor/sun_abmsyarebtgqrbdy.jpg,/p/pub/indoor,3
d/desert/vegetation/sun_axwtwmkfcecfajnk.jpg,/d/desert/vegetation,15
h/hill/sun_agcwrnqmqblepkwn.jpg,/h/hill,15
a/abbey/sun_axptpzesecqoubbp.jpg,/a/abbey,8
f/formal_garden/sun_bxxopfinoeeepikh.jpg,/f/formal_garden,13
d/dining_room/sun_bllvcmoilnypjzql.jpg,/d/dining_room,6
b/baseball_field/sun_aiyncyylqrugtzmh.jpg,/b/baseball_field,21
a/apartment_building/outdoor/sun_auyjuiuoipzjbpdi.jpg,/a/apartment_building/outdoor,5
k/kitchen/sun_aglqstrezronlnjf.jpg,/k/kitchen,14
b/bedroom/sun_ahdwukzlzgrqsyea.jpg,/b/bedroom,14
t/tower/sun_arliarhrgmxqiktn.jpg,/t/tower,5
c/coast/sun_bqvvfuhxisecubho.jpg,/c/coast,24
a/apartment_building/outdoor/sun_akhcuwchtiknntyc.jpg,/a/apartment_building/outdoor,5
l/living_room/sun_axjoybiezirbcosh.jpg,/l/living_room,14
d/dining_room/sun_bojfvhpsqvwygodo.jpg,/d/dining_room,6
m/market/outdoor/sun_bfucrqzxusysvrhk.jpg,/m/market/outdoor,19
f/florist_shop/indoor/sun_afsuzcapxuskuzaj.jpg,/f/florist_shop/indoor,19
k/kitchen/sun_aoaqsiuwkmtxynby.jpg,/k/kitchen,14
l/living_room/sun_abdchmzzcassyjyl.jpg,/l/living_room,14
k/kitchen/sun_amanonfyimrclamf.jpg,/k/kitchen,14
t/tower/sun_azxvqglgjzlywdan.jpg,/t/tower,5
r/restaurant/sun_ahnecwytyakojxzp.jpg,/r/restaurant,6
p/pub/indoor/sun_bsbinvylhjlqrjte.jpg,/p/pub/indoor,3
v/valley/sun_bdchkbkmonthhjek.jpg,/v/valley,15
c/clothing_store/sun_bzmhboomhdmwrpsp.jpg,/c/clothing_store,19
h/herb_garden/sun_bcxwpvaoambnfkgi.jpg,/h/herb_garden,13
c/casino/indoor/sun_aqupuyonlwphozbb.jpg,/c/casino/indoor,9
s/ski_resort/sun_azfoqhnlxhgoppcz.jpg,/s/ski_resort,21
s/skyscraper/sun_btpaokvdlqedxmdq.jpg,/s/skyscraper,5
a/arch/sun_bflnzszbqyhyxfte.jpg,/a/arch,2
m/martial_arts_gym/sun_borkhuoyzurajaun.jpg,/m/martial_arts_gym,21
s/skyscraper/sun_awiqgfdwkeqeghwb.jpg,/s/skyscraper,5
d/dining_car/sun_aehssrgwvkeinpxs.jpg,/d/dining_car,6
p/physics_laboratory/sun_aqwdaxmtxmzzrwof.jpg,/p/physics_laboratory,17
s/skyscraper/sun_avzxbjivfeysiupo.jpg,/s/skyscraper,5
k/kitchenette/sun_aijiztfbuhvpysbd.jpg,/k/kitchenette,14
b/beach/sun_bkeowktgwmqgsqye.jpg,/b/beach,4
s/swimming_pool/indoor/sun_aqyuhsnqbqncjkha.jpg,/s/swimming_pool/indoor,21
a/arch/sun_bwzdntcaldzyyzss.jpg,/a/arch,2
c/cathedral/indoor/sun_aolsdjenxpyvlhzv.jpg,/c/cathedral/indoor,8
a/amphitheater/sun_aqfgezskcdsbpzwm.jpg,/a/amphitheater,1
w/waterfall/plunge/sun_bxdjwpdlszcrhcjz.jpg,/w/waterfall/plunge,24
d/dining_room/sun_bnphhhatmvhectch.jpg,/d/dining_room,6
c/cliff/sun_brzttohkaatooqou.jpg,/c/cliff,15
s/supermarket/sun_almllzgygzxdthyv.jpg,/s/supermarket,19
f/formal_garden/sun_biugjdqyvmabxoba.jpg,/f/formal_garden,13
b/bedroom/sun_alvjrwfblngsejqk.jpg,/b/bedroom,14
l/living_room/sun_aegonvqdnqgdzdbu.jpg,/l/living_room,14
s/skatepark/sun_dpotwbdxxojqtwru.jpg,/s/skatepark,9
a/apse/indoor/sun_aoxviudwmyvowmop.jpg,/a/apse/indoor,8
w/wrestling_ring/indoor/sun_biorbiasodgnpuwq.jpg,/w/wrestling_ring/indoor,21
u/underwater/coral_reef/sun_bufydjoaottfjdyh.jpg,/u/underwater/coral_reef,24
b/bedroom/sun_agbtorupkgxjxawh.jpg,/b/bedroom,14
a/amphitheater/sun_auevrmawngaycgjw.jpg,/a/amphitheater,1
k/kitchen/sun_aqczmuwnelgzfreg.jpg,/k/kitchen,14
a/arch/sun_bmztipucpwrgiobk.jpg,/a/arch,2
t/tennis_court/outdoor/sun_bxwmygvkaamrlwak.jpg,/t/tennis_court/outdoor,21
f/fishpond/sun_bunmixfiqyuyphwz.jpg,/f/fishpond,11
a/aqueduct/sun_acshnsgoajjljkem.jpg,/a/aqueduct,2
l/living_room/sun_blutuajswfpcxqid.jpg,/l/living_room,14
l/library/indoor/sun_bnlnwbxojzzutrao.jpg,/l/library/indoor,17
a/athletic_field/outdoor/sun_bzpjdzstegxtwgwv.jpg,/a/athletic_field/outdoor,21
b/bathroom/sun_axjlxzswrwmnyzqa.jpg,/b/bathroom,14
b/beach/sun_axnmiskqeqsbxvwp.jpg,/b/beach,4
c/childs_room/sun_apjbkncrlfdhcled.jpg,/c/childs_room,14
h/hill/sun_aqklimybnopxqcqx.jpg,/h/hill,15
m/mosque/outdoor/sun_asbruqsfcdudfwto.jpg,/m/mosque/outdoor,8
s/shopfront/sun_boupdfhqzxngdnup.jpg,/s/shopfront,19
m/market/outdoor/sun_bqumusgyetipqmgf.jpg,/m/market/outdoor,19
b/bakery/shop/sun_aojcelwyjkflhtqe.jpg,/b/bakery/shop,19
i/iceberg/sun_aghwkvjgfrywsdwp.jpg,/i/iceberg,15
s/skyscraper/sun_brviypcrhflhwamv.jpg,/s/skyscraper,5
s/sushi_bar/sun_dfhhhhrhwniclpco.jpg,/s/sushi_bar,6
b/bedroom/sun_axgxgeopwtpexahl.jpg,/b/bedroom,14
c/car_interior/backseat/sun_awkzoxnipqvrlmtr.jpg,/c/car_interior/backseat,7
l/living_room/sun_ahhpenxaifvtjnmr.jpg,/l/living_room,14
c/cottage_garden/sun_axwzqbmkcnoucqkl.jpg,/c/cottage_garden,13
c/clothing_store/sun_afmtnirxmpmfsgtj.jpg,/c/clothing_store,19
b/butchers_shop/sun_aqczaeqnozecexct.jpg,/b/butchers_shop,19
b/bazaar/outdoor/sun_boffixsnbbloarty.jpg,/b/bazaar/outdoor,19
b/bowling_alley/sun_atvxcpmgejpwfkev.jpg,/b/bowling_alley,22
h/hayfield/sun_bfgrmmrcmqadxegf.jpg,/h/hayfield,11
r/restaurant/sun_aymgjdqjgerfnmtk.jpg,/r/restaurant,6
f/florist_shop/indoor/sun_akdfqaepmzdvndus.jpg,/f/florist_shop/indoor,19
m/market/outdoor/sun_bhlphsfxbdylwsfh.jpg,/m/market/outdoor,19
b/bar/sun_afhwlhnvohuuuvln.jpg,/b/bar,3
g/gymnasium/indoor/sun_bzwwqpkmlpimdubm.jpg,/g/gymnasium/indoor,21
o/office_building/sun_bpqzluiwexrkyhch.jpg,/o/office_building,5
i/islet/sun_aefzxxgdzbmywxkw.jpg,/i/islet,15
f/fastfood_restaurant/sun_apjafsgxycmbpfkj.jpg,/f/fastfood_restaurant,6
s/ski_slope/sun_bytmkdahlovqeltn.jpg,/s/ski_slope,21
m/mosque/outdoor/sun_avmuljrxqurxwqda.jpg,/m/mosque/outdoor,8
l/living_room/sun_bxhaseuplhxmglda.jpg,/l/living_room,14
o/office_building/sun_brfwxjsnmauhmfzf.jpg,/o/office_building,5
s/skyscraper/sun_akpgbdyirmbsejgb.jpg,/s/skyscraper,5
h/hayfield/sun_acuvooxyypbsmphm.jpg,/h/hayfield,11
a/amusement_arcade/sun_aenraqhbgnmvkhrb.jpg,/a/amusement_arcade,9
f/fastfood_restaurant/sun_aqrxlonzxujlwehg.jpg,/f/fastfood_restaurant,6
b/balcony/interior/sun_bxrvwjkbotxmigwo.jpg,/b/balcony/interior,5
a/apartment_building/outdoor/sun_ajrdkatlkikkzlfi.jpg,/a/apartment_building/outdoor,5
g/gift_shop/sun_aknqcxnfwemzudcu.jpg,/g/gift_shop,19
a/amusement_park/sun_axpbakwquqsctkpb.jpg,/a/amusement_park,9
c/cathedral/outdoor/sun_bunnvubzuzqfntgx.jpg,/c/cathedral/outdoor,8
b/beach/sun_bmdgyumjveflzywh.jpg,/b/beach,4
c/crosswalk/sun_apklumbqlpvgvgvh.jpg,/c/crosswalk,23
f/formal_garden/sun_aqwfddtryawgpwcn.jpg,/f/formal_garden,13
b/botanical_garden/sun_akbroihotcraybvn.jpg,/b/botanical_garden,13
g/greenhouse/indoor/sun_bpiauwztwdanihvv.jpg,/g/greenhouse/indoor,11
c/church/outdoor/sun_buurqyiffyciqmsp.jpg,/c/church/outdoor,8
c/cathedral/outdoor/sun_bjglxdkpdyeccumg.jpg,/c/cathedral/outdoor,8
g/golf_course/sun_axtsvpabgzwbnlbf.jpg,/g/golf_course,21
l/living_room/sun_anuiyrjthohasoqq.jpg,/l/living_room,14
s/street/sun_ahnilphzglfqvado.jpg,/s/street,22
g/gymnasium/indoor/sun_bxmzgausghxyrheb.jpg,/g/gymnasium/indoor,21
a/assembly_line/sun_auxtabfzyvjjwfmh.jpg,/a/assembly_line,10
s/snowfield/sun_bgkgjmhhyqowlmdm.jpg,/s/snowfield,15
b/bookstore/sun_adtdsirnuvpcicuk.jpg,/b/bookstore,19
c/canal/urban/sun_bqxmluhzijvqipwy.jpg,/c/canal/urban,23
m/market/outdoor/sun_bgcewandoxrzhrfo.jpg,/m/market/outdoor,19
i/ice_floe/sun_aahexoaqdioqftdp.jpg,/i/ice_floe,15
m/mosque/outdoor/sun_arueptgupjayeewm.jpg,/m/mosque/outdoor,8
d/discotheque/sun_axycmcgkfepwwova.jpg,/d/discotheque,9
v/volleyball_court/indoor/sun_dylwqbkvlvjgmyzc.jpg,/v/volleyball_court/indoor,21
b/bow_window/indoor/sun_awxmvhbvvhmqsdis.jpg,/b/bow_window/indoor,5
g/golf_course/sun_agbdmmkvnagrrjtz.jpg,/g/golf_course,21
c/cathedral/outdoor/sun_bkvbdzkzctmgnlvj.jpg,/c/cathedral/outdoor,8
g/golf_course/sun_acoewmwazljdbmml.jpg,/g/golf_course,21
h/harbor/sun_azneygfxhfzxrkcx.jpg,/h/harbor,24
i/islet/sun_bxsxytdnmwstyxjm.jpg,/i/islet,15
b/boxing_ring/sun_amnjonfasjonqxad.jpg,/b/boxing_ring,21
o/ocean/sun_aneunybgeapbcdlt.jpg,/o/ocean,24
f/forest/needleleaf/sun_aobhtfctsxabxsls.jpg,/f/forest/needleleaf,12
d/dining_room/sun_bqjafhqgykaozned.jpg,/d/dining_room,6
u/underwater/coral_reef/sun_axctpftepdlenuoo.jpg,/u/underwater/coral_reef,24
a/assembly_line/sun_auapigbxnodxoezg.jpg,/a/assembly_line,10
l/living_room/sun_apnuzobgglwwkcog.jpg,/l/living_room,14
d/diner/outdoor/sun_ackxbcuwzsgygcqh.jpg,/d/diner/outdoor,6
s/swimming_pool/outdoor/sun_agxlgyiiyflcqwtf.jpg,/s/swimming_pool/outdoor,21
f/forest/needleleaf/sun_aeufjrlyporculfz.jpg,/f/forest/needleleaf,12
m/mountain/sun_btmpgmqlzvnsfueg.jpg,/m/mountain,15
c/church/outdoor/sun_apdakcfvrvnlkglp.jpg,/c/church/outdoor,8
d/dining_room/sun_aimxgntcdtxilvkv.jpg,/d/dining_room,6
a/apse/indoor/sun_btgcwryznxmxadtk.jpg,/a/apse/indoor,8
d/dining_room/sun_bgjgmsknfgeelzeo.jpg,/d/dining_room,6
b/bakery/shop/sun_abtdevdjvtutgwbq.jpg,/b/bakery/shop,19
d/dining_car/sun_ayxaxdocpcxgrjyl.jpg,/d/dining_car,6
m/market/outdoor/sun_afqmoyzwleixyduy.jpg,/m/market/outdoor,19
b/boxing_ring/sun_aarsxudonwrzejdl.jpg,/b/boxing_ring,21
u/underwater/coral_reef/sun_awppuqfjoaqhjsbs.jpg,/u/underwater/coral_reef,24
c/car_interior/frontseat/sun_axwccldexxmqjufn.jpg,/c/car_interior/frontseat,7
s/snowfield/sun_ancgftvketwhlzuh.jpg,/s/snowfield,15
l/living_room/sun_biiobaofvszgqpkm.jpg,/l/living_room,14
t/tower/sun_awfmwtpueygrtxzi.jpg,/t/tower,5
a/arrival_gate/outdoor/sun_agyzfelggzowigsd.jpg,/a/arrival_gate/outdoor,0
c/creek/sun_biqammlnrsyvyzhs.jpg,/c/creek,24
w/watering_hole/sun_bgojeoiyczsgnqtp.jpg,/w/watering_hole,24
b/bedroom/sun_apsnefpjdaobegqc.jpg,/b/bedroom,14
b/bar/sun_aicmjciixlsiixgv.jpg,/b/bar,3
h/harbor/sun_ayhjnvgojqyrpqhw.jpg,/h/harbor,24
c/cathedral/outdoor/sun_bszepacaevgnhksx.jpg,/c/cathedral/outdoor,8
c/canal/urban/sun_buyruvfyllnkceko.jpg,/c/canal/urban,23
c/carrousel/sun_aycnarnwsxliavmj.jpg,/c/carrousel,9
b/bar/sun_awokfcwpbtmefhrt.jpg,/b/bar,3
d/dinette/home/sun_bumjutusbpwyttzs.jpg,/d/dinette/home,14
m/mountain_snowy/sun_axyociycgdyxtpgs.jpg,/m/mountain_snowy,15
f/factory/indoor/sun_ayubgvbbctgtyvam.jpg,/f/factory/indoor,10
p/pond/sun_brzfimvznwfbitvo.jpg,/p/pond,24
c/cloister/indoor/sun_bpkjcdmscmksowdt.jpg,/c/cloister/indoor,8
v/vineyard/sun_bcizfuynaonecahc.jpg,/v/vineyard,11
b/beach/sun_bnuuidofiaafuqcf.jpg,/b/beach,4
c/coast/sun_aqdoomdzwgvmrslu.jpg,/c/coast,24
d/dining_room/sun_abjopvvghwmmxgnk.jpg,/d/dining_room,6
b/beach/sun_axnljtuqwndzcypg.jpg,/b/beach,4
f/field/wild/sun_bqnuoijdrruyljgi.jpg,/f/field/wild,15
k/kitchen/sun_avdeakyjwzxtynyf.jpg,/k/kitchen,14
k/kitchen/sun_adkkdbsjuuzjxvpz.jpg,/k/kitchen,14
m/mountain/sun_bcaukzkjryumtcch.jpg,/m/mountain,15
s/supermarket/sun_bqyisbgjruemiyrl.jpg,/s/supermarket,19
d/dining_room/sun_bspyifcwkxcoyxsh.jpg,/d/dining_room,6
b/baggage_claim/sun_arjmwolqugnqgpdv.jpg,/b/baggage_claim,0
s/stadium/baseball/sun_bljgsphxyjqrnifw.jpg,/s/stadium/baseball,21
d/driveway/sun_atcsyoybaeiblzas.jpg,/d/driveway,16
d/dining_room/sun_betgentiespvpmvf.jpg,/d/dining_room,6
b/bathroom/sun_acyywhnvuldpgsdq.jpg,/b/bathroom,14
c/clothing_store/sun_apcgxdwcbpziijpz.jpg,/c/clothing_store,19
i/ice_floe/sun_alziebfwvwfscbnn.jpg,/i/ice_floe,15
b/bathroom/sun_aggucxlyjihcojwu.jpg,/b/bathroom,14
a/alley/sun_azztrtqydexfwwaj.jpg,/a/alley,22
c/car_interior/backseat/sun_aaycehpwvemhbrlc.jpg,/c/car_interior/backseat,7
b/balcony/exterior/sun_ahtfxgsrmkiulnwk.jpg,/b/balcony/exterior,5
l/living_room/sun_aivwwytoiharwaqj.jpg,/l/living_room,14
d/dining_room/sun_btpuhqmvahezkarm.jpg,/d/dining_room,6
k/kitchen/sun_ahpmwzyjitbraidu.jpg,/k/kitchen,14
c/casino/indoor/sun_avwmuebdmsccyeym.jpg,/c/casino/indoor,9
u/underwater/coral_reef/sun_bgvkszjcivyvxals.jpg,/u/underwater/coral_reef,24
f/forest_road/sun_bupkmadjhhtiagpc.jpg,/f/forest_road,12
f/forest_path/sun_aoctpsfjujyununn.jpg,/f/forest_path,12
t/toyshop/sun_aopitenhbsuusfrb.jpg,/t/toyshop,19
b/butchers_shop/sun_awnnyevycztlnjkn.jpg,/b/butchers_shop,19
s/supermarket/sun_bqjkejqswuzelfvw.jpg,/s/supermarket,19
a/assembly_line/sun_alknuzrdvgkrjbid.jpg,/a/assembly_line,10
c/chicken_coop/outdoor/sun_aapukpymgcekytpi.jpg,/c/chicken_coop/outdoor,11
w/waterfall/plunge/sun_bfvxyyqbcopsmkdl.jpg,/w/waterfall/plunge,24
d/delicatessen/sun_acsrcvxguaxxxcom.jpg,/d/delicatessen,6
s/ski_slope/sun_byvcsrzszliidytq.jpg,/s/ski_slope,21
a/art_gallery/sun_abtpbbvheeduocfg.jpg,/a/art_gallery,1
f/forest_path/sun_aezdprfjqodhogxz.jpg,/f/forest_path,12
s/skatepark/sun_dtugetpzpvekkrqj.jpg,/s/skatepark,9
b/badminton_court/indoor/sun_atcitzoqqauyoick.jpg,/b/badminton_court/indoor,21
v/vineyard/sun_bjdixmwjojvptuzy.jpg,/v/vineyard,11
m/monastery/outdoor/sun_ajhucnhjegkkwfph.jpg,/m/monastery/outdoor,8
l/library/indoor/sun_afxokyavhgptyfye.jpg,/l/library/indoor,17
b/bazaar/outdoor/sun_bzkxeypcmrlveciz.jpg,/b/bazaar/outdoor,19
f/formal_garden/sun_bltljjtbufacyzwx.jpg,/f/formal_garden,13
a/art_gallery/sun_ahkitgvhnorczwgm.jpg,/a/art_gallery,1
m/mosque/outdoor/sun_alekklwddvlioyzv.jpg,/m/mosque/outdoor,8
p/pond/sun_bzmagnuarsksrbgd.jpg,/p/pond,24
g/greenhouse/indoor/sun_ahjkrjdozhevwkfc.jpg,/g/greenhouse/indoor,11
